Month,Day,Hour,BI,DI,AT,WS,PAI,CT,DCO,ACO
4,21,20,0,0,32.64,2.01,0.0,32.64,0.0,0.0
4,21,21,0,0,31.71,2.18,0.0,31.71,0.0,0.0
4,21,22,0,0,30.81,2.43,0.0,30.81,0.0,0.0
4,21,23,0,0,29.95,2.74,0.0,29.95,0.0,0.0
4,22,0,0,0,29.06,3.04,0.0,29.06,0.0,0.0
4,22,1,0,0,28.2,3.29,0.0,28.2,0.0,0.0
4,22,2,0,0,27.37,3.47,0.0,27.37,0.0,0.0
4,22,3,0,0,26.59,3.6,0.0,26.59,0.0,0.0
4,22,4,0,0,25.83,3.62,0.0,25.83,0.0,0.0
4,22,5,0,0,25.42,3.57,0.0,25.42,0.0,0.0
4,22,6,35,50,27.47,3.4,42.939,27.193,143.833,118.896
4,22,7,290,154,31.06,2.8,222.183,35.222,673.61,637.299
4,22,8,499,203,36.67,2.73,452.782,46.824,1357.478,1302.951
4,22,9,594,254,40.92,2.49,675.7,57.098,1958.885,1885.044
4,22,10,674,269,43.4,2.09,856.549,65.12,2387.032,2297.563
4,22,11,707,286,44.91,1.89,970.747,70.259,2628.354,2529.39
4,22,12,716,292,45.48,1.86,1006.326,72.008,2696.706,2594.961
4,22,13,703,285,45.12,1.98,957.885,70.242,2593.553,2495.988
4,22,14,666,266,44.13,2.2,832.013,65.66,2310.24,2223.689
4,22,15,579,248,42.63,2.36,641.07,59.158,1833.737,1764.169
4,22,16,459,204,40.46,2.49,415.305,51.094,1211.175,1160.879
4,22,17,269,136,37.89,2.63,187.91,42.441,541.709,508.454
4,22,18,0,23,34.91,2.91,20.916,34.759,68.65,45.132
4,22,19,0,0,33.67,3.21,0.0,33.67,0.0,0.0
4,22,20,0,0,32.66,3.43,0.0,32.66,0.0,0.0
4,22,21,0,0,31.78,3.63,0.0,31.78,0.0,0.0
4,22,22,0,0,30.86,3.81,0.0,30.86,0.0,0.0
4,22,23,0,0,30.09,3.95,0.0,30.09,0.0,0.0
4,23,0,0,0,29.34,4.03,0.0,29.34,0.0,0.0
4,23,1,0,0,28.59,4.09,0.0,28.59,0.0,0.0
4,23,2,0,0,27.96,4.01,0.0,27.96,0.0,0.0
4,23,3,0,0,27.31,3.82,0.0,27.31,0.0,0.0
4,23,4,0,0,26.72,3.59,0.0,26.72,0.0,0.0
4,23,5,0,0,26.3,3.42,0.0,26.3,0.0,0.0
4,23,6,32,50,28.39,3.29,43.052,28.08,143.755,118.819
4,23,7,278,156,31.87,2.85,220.6,35.993,668.154,631.973
4,23,8,460,219,37.11,2.97,447.52,46.896,1343.892,1289.765
4,23,9,586,257,40.81,2.73,672.322,56.482,1955.824,1882.089
4,23,10,652,280,43.06,2.23,847.036,64.197,2373.2,2284.26
4,23,11,707,287,44.5,2.0,970.439,69.479,2639.74,2540.315
4,23,12,716,292,44.99,1.95,1004.845,71.195,2705.933,2603.809
4,23,13,703,285,44.72,1.96,956.332,69.879,2594.917,2497.298
4,23,14,666,266,43.88,2.0,830.528,65.931,2302.385,2216.131
4,23,15,579,249,42.41,2.03,640.743,59.652,1827.557,1758.196
4,23,16,460,205,40.45,2.01,415.717,51.817,1207.403,1157.214
4,23,17,270,136,37.95,1.94,187.597,43.004,538.893,505.701
4,23,18,13,31,35.15,1.8,27.192,35.233,89.043,65.145
4,23,19,0,0,34.11,1.69,0.0,34.11,0.0,0.0
4,23,20,0,0,33.38,1.55,0.0,33.38,0.0,0.0
4,23,21,0,0,32.63,1.59,0.0,32.63,0.0,0.0
4,23,22,0,0,31.78,1.8,0.0,31.78,0.0,0.0
4,23,23,0,0,30.82,2.09,0.0,30.82,0.0,0.0
4,24,0,0,0,29.96,2.34,0.0,29.96,0.0,0.0
4,24,1,0,0,29.12,2.54,0.0,29.12,0.0,0.0
4,24,2,0,0,28.4,2.83,0.0,28.4,0.0,0.0
4,24,3,0,0,27.68,3.04,0.0,27.68,0.0,0.0
4,24,4,0,0,27.08,3.2,0.0,27.08,0.0,0.0
4,24,5,0,0,26.62,3.43,0.0,26.62,0.0,0.0
4,24,6,43,54,28.34,3.54,46.301,28.112,153.908,128.777
4,24,7,274,155,31.81,3.56,218.51,35.622,663.338,627.27
4,24,8,464,214,36.18,4.14,444.632,44.921,1348.469,1294.207
4,24,9,530,272,39.56,4.05,646.407,52.928,1918.132,1845.697
4,24,10,588,319,42.32,3.79,827.818,60.032,2375.271,2286.253
4,24,11,686,301,44.06,3.59,962.424,65.112,2685.855,2584.554
4,24,12,716,292,44.85,3.58,1003.353,66.97,2770.433,2665.644
4,24,13,703,286,44.85,3.72,955.719,65.84,2655.611,2555.542
4,24,14,667,265,44.2,3.8,828.948,62.457,2344.356,2256.515
4,24,15,580,249,42.84,3.8,640.153,57.071,1852.116,1781.929
4,24,16,461,205,41.01,3.72,415.223,50.326,1215.261,1164.85
4,24,17,272,137,38.75,3.44,188.409,42.909,541.255,508.01
4,24,18,14,32,35.87,3.02,27.952,35.919,91.22,67.281
4,24,19,0,0,34.55,2.98,0.0,34.55,0.0,0.0
4,24,20,0,0,33.5,3.29,0.0,33.5,0.0,0.0
4,24,21,0,0,32.49,3.78,0.0,32.49,0.0,0.0
4,24,22,0,0,31.48,4.2,0.0,31.48,0.0,0.0
4,24,23,0,0,30.53,4.51,0.0,30.53,0.0,0.0
4,25,0,0,0,29.6,4.69,0.0,29.6,0.0,0.0
4,25,1,0,0,28.78,4.71,0.0,28.78,0.0,0.0
4,25,2,0,0,27.89,4.43,0.0,27.89,0.0,0.0
4,25,3,0,0,27.1,4.1,0.0,27.1,0.0,0.0
4,25,4,0,0,26.3,3.79,0.0,26.3,0.0,0.0
4,25,5,0,0,25.87,3.55,0.0,25.87,0.0,0.0
4,25,6,23,54,27.69,3.24,46.001,27.424,154.772,129.624
4,25,7,102,164,31.21,2.76,176.249,34.303,560.761,527.074
4,25,8,434,239,36.88,2.97,448.707,46.589,1351.824,1297.464
4,25,9,519,282,40.35,2.67,647.431,55.567,1894.001,1822.392
4,25,10,574,326,42.2,2.66,821.592,61.74,2334.771,2247.293
4,25,11,626,333,43.22,2.76,933.9,65.341,2602.814,2504.877
4,25,12,685,308,43.63,2.86,986.722,66.872,2726.063,2623.112
4,25,13,673,300,43.38,3.01,939.237,65.397,2616.529,2518.041
4,25,14,606,300,42.5,3.37,808.872,61.025,2306.538,2220.127
4,25,15,535,265,40.96,3.82,623.695,54.789,1828.085,1758.707
4,25,16,445,205,38.98,4.2,406.796,47.68,1207.821,1157.62
4,25,17,265,135,36.63,4.36,184.512,40.28,537.406,504.248
4,25,18,15,34,33.87,4.14,29.448,33.835,97.095,73.046
4,25,19,0,0,32.3,4.29,0.0,32.3,0.0,0.0
4,25,20,0,0,31.13,4.25,0.0,31.13,0.0,0.0
4,25,21,0,0,30.05,4.16,0.0,30.05,0.0,0.0
4,25,22,0,0,29.09,4.14,0.0,29.09,0.0,0.0
4,25,23,0,0,28.19,4.15,0.0,28.19,0.0,0.0
4,26,0,0,0,27.32,4.1,0.0,27.32,0.0,0.0
4,26,1,0,0,26.43,3.97,0.0,26.43,0.0,0.0
4,26,2,0,0,25.63,3.8,0.0,25.63,0.0,0.0
4,26,3,0,0,24.85,3.59,0.0,24.85,0.0,0.0
4,26,4,0,0,24.17,3.28,0.0,24.17,0.0,0.0
4,26,5,0,0,23.81,3.04,0.0,23.81,0.0,0.0
4,26,6,50,57,26.01,2.69,48.945,25.737,164.044,138.716
4,26,7,310,154,29.73,1.93,227.305,34.474,689.378,652.693
4,26,8,491,213,35.93,1.52,456.735,47.956,1362.211,1307.543
4,26,9,597,255,38.99,1.48,676.297,57.54,1955.59,1881.864
4,26,10,676,270,40.92,1.59,855.339,64.183,2396.427,2306.598
4,26,11,708,287,42.03,1.92,967.516,67.292,2665.911,2565.424
4,26,12,716,293,42.44,2.38,1001.281,67.323,2758.955,2654.644
4,26,13,704,285,42.16,2.78,952.591,65.033,2659.263,2559.046
4,26,14,667,266,41.36,3.05,826.935,60.885,2359.438,2271.024
4,26,15,580,250,40.07,3.27,638.603,54.971,1868.718,1797.969
4,26,16,463,205,38.13,3.35,414.271,47.722,1228.584,1177.795
4,26,17,259,144,35.84,3.23,190.523,40.064,558.315,524.683
4,26,18,16,35,33.03,2.96,30.202,33.033,99.974,75.87
4,26,19,0,0,31.69,2.9,0.0,31.69,0.0,0.0
4,26,20,0,0,30.6,2.79,0.0,30.6,0.0,0.0
4,26,21,0,0,29.69,2.61,0.0,29.69,0.0,0.0
4,26,22,0,0,28.83,2.42,0.0,28.83,0.0,0.0
4,26,23,0,0,28.1,2.21,0.0,28.1,0.0,0.0
4,27,0,0,0,27.57,1.88,0.0,27.57,0.0,0.0
4,27,1,0,0,27.03,1.72,0.0,27.03,0.0,0.0
4,27,2,0,0,26.37,1.74,0.0,26.37,0.0,0.0
4,27,3,0,0,25.93,1.5,0.0,25.93,0.0,0.0
4,27,4,0,0,25.45,1.1,0.0,25.45,0.0,0.0
4,27,5,0,0,25.5,0.58,0.0,25.5,0.0,0.0
4,27,6,53,58,27.24,0.08,49.906,26.437,166.481,141.106
4,27,7,312,156,30.73,0.58,229.524,37.044,687.534,650.892
4,27,8,494,209,35.86,1.11,454.211,48.741,1348.604,1294.339
4,27,9,582,261,39.67,1.78,670.744,57.253,1942.831,1869.545
4,27,10,662,276,41.89,2.28,847.964,62.938,2392.811,2303.121
4,27,11,707,284,43.24,2.69,962.423,66.193,2668.946,2568.335
4,27,12,716,293,43.91,3.13,999.758,66.874,2762.001,2657.563
4,27,13,704,285,43.76,3.63,951.031,64.823,2658.089,2557.919
4,27,14,658,274,43.02,4.04,825.433,60.852,2355.576,2267.309
4,27,15,557,258,41.72,4.31,629.493,55.145,1840.62,1770.821
4,27,16,435,213,39.93,4.44,407.625,48.501,1205.672,1155.532
4,27,17,189,145,37.64,4.13,173.735,41.172,515.398,482.734
4,27,18,11,33,34.61,3.47,28.773,34.58,94.523,70.522
4,27,19,0,0,33.27,3.19,0.0,33.27,0.0,0.0
4,27,20,0,0,32.3,3.17,0.0,32.3,0.0,0.0
4,27,21,0,0,31.37,3.35,0.0,31.37,0.0,0.0
4,27,22,0,0,30.43,3.59,0.0,30.43,0.0,0.0
4,27,23,0,0,29.48,3.78,0.0,29.48,0.0,0.0
4,28,0,0,0,28.61,3.91,0.0,28.61,0.0,0.0
4,28,1,0,0,27.76,3.94,0.0,27.76,0.0,0.0
4,28,2,0,0,26.94,3.78,0.0,26.94,0.0,0.0
4,28,3,0,0,26.34,3.48,0.0,26.34,0.0,0.0
4,28,4,0,0,25.82,3.16,0.0,25.82,0.0,0.0
4,28,5,0,0,25.57,2.94,0.0,25.57,0.0,0.0
4,28,6,56,60,27.84,2.83,51.551,27.695,170.769,145.311
4,28,7,259,160,31.44,2.54,218.338,35.661,665.551,629.431
4,28,8,445,227,36.59,3.09,445.512,46.202,1343.73,1289.608
4,28,9,538,278,40.22,4.05,655.085,53.768,1934.844,1861.835
4,28,10,598,315,42.29,4.68,828.682,58.881,2392.94,2303.246
4,28,11,671,306,43.48,5.23,947.72,61.696,2697.066,2595.306
4,28,12,711,292,43.91,5.69,992.439,62.246,2816.005,2709.312
4,28,13,698,285,43.69,5.99,943.892,60.729,2700.549,2598.647
4,28,14,632,287,42.92,6.04,814.427,57.601,2366.931,2278.231
4,28,15,473,284,41.62,5.89,596.387,52.543,1770.32,1702.866
4,28,16,297,241,39.71,5.8,365.54,46.334,1102.451,1055.183
4,28,17,141,151,37.22,5.43,167.551,40.075,507.883,475.387
4,28,18,3,31,34.14,4.99,27.667,34.03,91.134,67.197
4,28,19,0,0,32.42,4.96,0.0,32.42,0.0,0.0
4,28,20,0,0,31.28,4.89,0.0,31.28,0.0,0.0
4,28,21,0,0,30.16,4.92,0.0,30.16,0.0,0.0
4,28,22,0,0,29.0,4.99,0.0,29.0,0.0,0.0
4,28,23,0,0,27.86,5.09,0.0,27.86,0.0,0.0
4,29,0,0,0,26.76,5.07,0.0,26.76,0.0,0.0
4,29,1,0,0,25.77,4.84,0.0,25.77,0.0,0.0
4,29,2,0,0,24.86,4.45,0.0,24.86,0.0,0.0
4,29,3,0,0,24.17,3.99,0.0,24.17,0.0,0.0
4,29,4,0,0,23.72,3.55,0.0,23.72,0.0,0.0
4,29,5,0,0,23.66,3.12,0.0,23.66,0.0,0.0
4,29,6,59,62,26.22,2.69,52.477,26.041,174.969,149.429
4,29,7,264,161,30.13,2.01,220.455,34.664,674.877,638.536
4,29,8,449,227,35.55,1.38,447.142,47.577,1338.748,1284.773
4,29,9,556,273,40.49,0.97,662.361,60.354,1885.952,1814.618
4,29,10,617,305,43.16,0.75,834.312,69.363,2267.896,2182.933
4,29,11,708,285,44.61,0.96,961.634,73.527,2552.715,2456.78
4,29,12,716,293,45.18,1.23,996.695,73.996,2638.739,2539.354
4,29,13,704,285,44.97,1.43,947.918,71.836,2541.873,2446.368
4,29,14,667,267,44.07,1.55,823.509,67.373,2263.201,2178.413
4,29,15,582,249,42.42,1.68,635.363,60.412,1803.256,1734.708
4,29,16,465,206,40.09,1.88,413.4,51.608,1200.012,1150.033
4,29,17,264,145,36.93,2.18,191.083,41.839,553.924,520.392
4,29,18,19,37,33.39,2.78,31.731,33.453,104.818,80.623
4,29,19,0,0,31.92,3.44,0.0,31.92,0.0,0.0
4,29,20,0,0,30.66,4.09,0.0,30.66,0.0,0.0
4,29,21,0,0,29.32,4.5,0.0,29.32,0.0,0.0
4,29,22,0,0,28.14,4.61,0.0,28.14,0.0,0.0
4,29,23,0,0,27.29,4.55,0.0,27.29,0.0,0.0
4,30,0,0,0,26.58,4.42,0.0,26.58,0.0,0.0
4,30,1,0,0,26.03,4.15,0.0,26.03,0.0,0.0
4,30,2,0,0,25.52,3.63,0.0,25.52,0.0,0.0
4,30,3,0,0,25.14,3.09,0.0,25.14,0.0,0.0
4,30,4,0,0,24.86,2.73,0.0,24.86,0.0,0.0
4,30,5,0,0,24.78,2.46,0.0,24.78,0.0,0.0
4,30,6,62,63,27.16,2.22,53.401,27.015,176.999,151.42
4,30,7,320,158,30.92,1.71,233.11,36.023,701.328,664.357
4,30,8,505,208,36.39,1.41,457.69,48.688,1358.644,1304.082
4,30,9,589,261,40.58,0.87,673.554,61.194,1908.092,1836.002
4,30,10,651,283,43.18,0.35,841.952,71.986,2252.8,2168.399
4,30,11,676,303,44.73,0.86,946.99,73.826,2509.26,2415.043
4,30,12,715,289,45.33,1.45,990.425,72.981,2638.373,2539.003
4,30,13,702,283,45.14,1.98,942.638,69.876,2557.54,2461.413
4,30,14,667,267,44.34,2.3,822.079,65.348,2286.019,2200.378
4,30,15,582,250,43.02,2.42,635.121,59.268,1814.03,1745.122
4,30,16,466,207,41.04,2.44,413.901,51.702,1200.617,1150.62
4,30,17,238,147,38.24,2.06,186.483,43.167,540.672,507.44
4,30,18,20,38,35.01,1.27,32.473,35.311,106.292,82.07
4,30,19,0,0,33.92,0.47,0.0,33.92,0.0,0.0
4,30,20,0,0,33.13,0.43,0.0,33.13,0.0,0.0
4,30,21,0,0,32.14,1.25,0.0,32.14,0.0,0.0
4,30,22,0,0,30.65,1.56,0.0,30.65,0.0,0.0
4,30,23,0,0,29.15,1.87,0.0,29.15,0.0,0.0
5,1,0,0,0,27.66,2.19,0.0,27.66,0.0,0.0
5,1,1,0,0,26.17,2.5,0.0,26.17,0.0,0.0
5,1,2,0,0,24.68,2.81,0.0,24.68,0.0,0.0
5,1,3,0,0,22.69,2.62,0.0,22.69,0.0,0.0
5,1,4,0,0,22.07,2.56,0.0,22.07,0.0,0.0
5,1,5,0,0,21.89,2.44,0.0,21.89,0.0,0.0
5,1,6,28,65,24.15,2.08,54.804,23.935,187.147,161.37
5,1,7,226,165,28.31,1.77,211.756,32.73,659.623,623.643
5,1,8,358,249,32.38,2.19,417.07,42.246,1288.67,1236.155
5,1,9,505,276,35.37,1.92,627.556,51.488,1876.575,1805.559
5,1,10,566,323,37.73,1.7,805.514,59.362,2319.728,2232.82
5,1,11,606,336,39.3,1.65,911.294,64.118,2557.68,2461.547
5,1,12,584,361,40.13,1.7,931.416,65.509,2593.698,2496.127
5,1,13,577,346,40.15,1.8,884.759,64.127,2482.788,2389.611
5,1,14,533,319,39.44,1.73,757.919,60.497,2167.503,2086.243
5,1,15,471,273,38.11,1.54,581.144,54.998,1701.408,1636.213
5,1,16,327,232,36.08,1.29,368.735,47.446,1102.466,1055.197
5,1,17,142,152,33.55,1.02,167.55,38.812,510.82,478.259
5,1,18,0,27,31.12,0.98,24.522,30.962,81.99,58.224
5,1,19,0,0,30.12,1.28,0.0,30.12,0.0,0.0
5,1,20,0,0,29.04,1.84,0.0,29.04,0.0,0.0
5,1,21,0,0,28.0,2.39,0.0,28.0,0.0,0.0
5,1,22,0,0,26.97,2.82,0.0,26.97,0.0,0.0
5,1,23,0,0,25.86,3.12,0.0,25.86,0.0,0.0
5,2,0,0,0,24.76,3.33,0.0,24.76,0.0,0.0
5,2,1,0,0,23.73,3.47,0.0,23.73,0.0,0.0
5,2,2,0,0,22.89,3.5,0.0,22.89,0.0,0.0
5,2,3,0,0,22.18,3.43,0.0,22.18,0.0,0.0
5,2,4,0,0,21.6,3.31,0.0,21.6,0.0,0.0
5,2,5,0,0,21.4,3.14,0.0,21.4,0.0,0.0
5,2,6,23,58,23.53,2.78,49.917,23.212,171.221,145.755
5,2,7,181,173,27.76,2.62,206.092,31.553,653.011,617.188
5,2,8,331,255,32.11,2.36,408.53,41.541,1268.439,1216.509
5,2,9,466,290,35.64,1.81,612.525,51.608,1831.111,1761.631
5,2,10,525,336,38.41,1.4,781.985,60.394,2239.058,2155.167
5,2,11,575,354,40.38,1.15,898.191,66.783,2482.22,2389.065
5,2,12,570,370,41.4,1.06,925.152,69.238,2520.473,2425.814
5,2,13,564,353,41.63,1.02,878.043,68.543,2401.261,2311.247
5,2,14,577,290,41.03,0.82,765.338,65.882,2121.812,2042.209
5,2,15,506,263,39.63,0.57,594.03,60.701,1683.936,1619.307
5,2,16,346,230,37.46,0.66,374.963,50.991,1098.757,1051.59
5,2,17,154,156,34.75,1.07,173.31,40.167,523.353,490.511
5,2,18,0,25,31.97,1.76,22.738,31.75,75.737,52.087
5,2,19,0,0,30.82,2.53,0.0,30.82,0.0,0.0
5,2,20,0,0,29.86,3.05,0.0,29.86,0.0,0.0
5,2,21,0,0,28.74,3.36,0.0,28.74,0.0,0.0
5,2,22,0,0,27.55,3.46,0.0,27.55,0.0,0.0
5,2,23,0,0,26.38,3.44,0.0,26.38,0.0,0.0
5,3,0,0,0,25.4,3.33,0.0,25.4,0.0,0.0
5,3,1,0,0,24.65,3.13,0.0,24.65,0.0,0.0
5,3,2,0,0,23.96,2.81,0.0,23.96,0.0,0.0
5,3,3,0,0,23.44,2.48,0.0,23.44,0.0,0.0
5,3,4,0,0,23.0,2.22,0.0,23.0,0.0,0.0
5,3,5,0,0,22.98,1.99,0.0,22.98,0.0,0.0
5,3,6,37,62,25.22,1.73,53.28,24.974,180.183,154.541
5,3,7,232,172,28.99,1.36,219.18,33.947,679.065,642.624
5,3,8,421,234,34.2,1.74,434.267,45.198,1317.499,1264.146
5,3,9,548,265,37.63,1.55,645.924,55.154,1892.618,1821.057
5,3,10,617,296,40.33,1.26,821.238,63.885,2304.692,2218.35
5,3,11,645,312,42.25,1.0,921.508,70.009,2498.511,2404.717
5,3,12,642,325,43.36,0.8,948.196,73.156,2523.144,2428.381
5,3,13,631,315,43.55,0.71,901.392,72.74,2403.854,2313.74
5,3,14,621,279,42.95,0.7,790.522,69.131,2149.914,2069.293
5,3,15,534,261,41.52,0.74,609.649,62.207,1712.89,1647.321
5,3,16,366,227,39.35,0.8,380.717,52.592,1104.502,1057.178
5,3,17,198,148,36.69,0.81,176.14,42.718,516.934,484.236
5,3,18,2,34,33.67,1.06,30.135,33.836,99.36,75.268
5,3,19,0,0,32.62,1.57,0.0,32.62,0.0,0.0
5,3,20,0,0,31.71,2.02,0.0,31.71,0.0,0.0
5,3,21,0,0,30.73,2.3,0.0,30.73,0.0,0.0
5,3,22,0,0,29.76,2.41,0.0,29.76,0.0,0.0
5,3,23,0,0,28.79,2.41,0.0,28.79,0.0,0.0
5,4,0,0,0,27.84,2.33,0.0,27.84,0.0,0.0
5,4,1,0,0,27.05,2.18,0.0,27.05,0.0,0.0
5,4,2,0,0,26.46,1.85,0.0,26.46,0.0,0.0
5,4,3,0,0,25.95,1.5,0.0,25.95,0.0,0.0
5,4,4,0,0,25.4,1.26,0.0,25.4,0.0,0.0
5,4,5,0,0,25.19,1.12,0.0,25.19,0.0,0.0
5,4,6,41,65,27.11,1.09,55.618,26.948,186.11,160.353
5,4,7,220,174,30.84,0.97,217.43,36.21,668.03,631.852
5,4,8,406,238,36.11,0.97,429.946,48.619,1282.031,1229.709
5,4,9,537,269,39.95,0.85,641.202,59.664,1832.49,1762.964
5,4,10,604,304,42.65,0.62,816.575,69.032,2223.795,2140.469
5,4,11,647,312,44.33,0.32,922.047,76.017,2410.406,2320.04
5,4,12,645,324,45.08,0.45,948.696,76.976,2465.869,2373.353
5,4,13,634,313,44.88,0.87,900.894,73.085,2397.454,2307.586
5,4,14,592,298,43.93,1.21,782.712,67.396,2150.696,2070.047
5,4,15,507,271,42.36,1.52,600.056,59.814,1709.414,1643.959
5,4,16,318,235,40.16,1.84,365.433,50.447,1075.569,1029.034
5,4,17,168,149,37.54,2.17,170.014,41.812,505.766,473.317
5,4,18,0,32,34.59,2.62,28.594,34.576,93.936,69.947
5,4,19,0,0,33.25,3.09,0.0,33.25,0.0,0.0
5,4,20,0,0,32.24,3.45,0.0,32.24,0.0,0.0
5,4,21,0,0,31.2,3.55,0.0,31.2,0.0,0.0
5,4,22,0,0,30.25,3.44,0.0,30.25,0.0,0.0
5,4,23,0,0,29.33,3.24,0.0,29.33,0.0,0.0
5,5,0,0,0,28.49,3.02,0.0,28.49,0.0,0.0
5,5,1,0,0,27.8,2.81,0.0,27.8,0.0,0.0
5,5,2,0,0,27.18,2.69,0.0,27.18,0.0,0.0
5,5,3,0,0,26.6,2.69,0.0,26.6,0.0,0.0
5,5,4,0,0,26.1,2.72,0.0,26.1,0.0,0.0
5,5,5,0,0,25.94,2.76,0.0,25.94,0.0,0.0
5,5,6,18,62,28.29,2.73,52.952,28.191,177.9,152.303
5,5,7,71,176,31.93,2.38,176.984,35.218,566.442,532.625
5,5,8,255,275,37.3,2.49,384.158,46.004,1170.126,1120.986
5,5,9,508,286,40.79,1.98,635.971,56.87,1846.631,1776.629
5,5,10,605,303,43.27,1.5,815.404,65.693,2264.483,2179.647
5,5,11,664,301,44.91,1.23,926.452,71.588,2488.2,2394.811
5,5,12,672,310,45.55,1.26,960.257,73.224,2554.133,2458.142
5,5,13,659,301,45.37,1.56,911.437,70.74,2459.982,2367.695
5,5,14,614,288,44.55,1.81,790.425,66.099,2188.195,2106.179
5,5,15,552,249,43.03,2.11,608.278,59.221,1737.181,1670.819
5,5,16,421,214,40.95,2.45,395.276,51.096,1151.691,1103.065
5,5,17,223,149,38.48,2.75,182.724,42.806,532.525,499.477
5,5,18,7,37,35.67,2.97,32.486,35.806,106.077,81.858
5,5,19,0,0,34.16,3.28,0.0,34.16,0.0,0.0
5,5,20,0,0,33.0,3.56,0.0,33.0,0.0,0.0
5,5,21,0,0,31.81,3.7,0.0,31.81,0.0,0.0
5,5,22,0,0,30.79,3.66,0.0,30.79,0.0,0.0
5,5,23,0,0,29.82,3.49,0.0,29.82,0.0,0.0
5,6,0,0,0,28.99,3.24,0.0,28.99,0.0,0.0
5,6,1,0,0,28.21,2.95,0.0,28.21,0.0,0.0
5,6,2,0,0,27.52,2.69,0.0,27.52,0.0,0.0
5,6,3,0,0,26.97,2.48,0.0,26.97,0.0,0.0
5,6,4,0,0,26.4,2.31,0.0,26.4,0.0,0.0
5,6,5,0,0,26.3,2.15,0.0,26.3,0.0,0.0
5,6,6,54,70,28.65,1.98,59.694,28.717,197.162,171.187
5,6,7,287,165,32.42,1.55,228.954,37.602,688.444,651.781
5,6,8,453,226,37.75,1.32,444.808,49.89,1314.651,1261.381
5,6,9,558,268,41.09,0.99,653.362,60.616,1856.827,1786.481
5,6,10,632,287,43.42,0.77,822.412,69.159,2237.74,2153.898
5,6,11,664,304,44.99,0.89,927.87,73.36,2465.406,2372.908
5,6,12,672,309,45.77,1.14,957.851,73.933,2536.728,2441.427
5,6,13,659,300,45.76,1.43,909.082,71.556,2441.588,2350.016
5,6,14,614,288,44.93,1.58,789.161,67.171,2170.976,2089.589
5,6,15,553,249,43.44,1.64,607.927,60.761,1721.02,1655.186
5,6,16,422,214,41.24,1.63,395.032,52.696,1140.841,1092.516
5,6,17,232,150,38.39,1.58,185.236,43.678,536.245,503.113
5,6,18,18,42,35.17,1.65,35.496,35.492,116.085,91.677
5,6,19,0,0,33.99,1.73,0.0,33.99,0.0,0.0
5,6,20,0,0,33.04,1.66,0.0,33.04,0.0,0.0
5,6,21,0,0,32.21,1.6,0.0,32.21,0.0,0.0
5,6,22,0,0,31.36,1.62,0.0,31.36,0.0,0.0
5,6,23,0,0,30.62,1.71,0.0,30.62,0.0,0.0
5,7,0,0,0,29.88,1.84,0.0,29.88,0.0,0.0
5,7,1,0,0,29.14,1.98,0.0,29.14,0.0,0.0
5,7,2,0,0,28.53,2.03,0.0,28.53,0.0,0.0
5,7,3,0,0,27.97,2.14,0.0,27.97,0.0,0.0
5,7,4,0,0,27.34,2.39,0.0,27.34,0.0,0.0
5,7,5,0,0,27.12,2.64,0.0,27.12,0.0,0.0
5,7,6,56,70,29.56,2.83,59.882,29.674,196.696,170.731
5,7,7,289,165,33.21,2.6,229.287,37.734,688.687,652.018
5,7,8,454,227,38.18,2.57,445.703,48.388,1327.74,1274.088
5,7,9,558,268,42.39,2.9,652.55,57.356,1888.546,1817.123
5,7,10,632,287,44.63,2.66,821.295,64.151,2301.01,2214.806
5,7,11,664,304,46.06,2.36,926.517,68.935,2528.04,2433.083
5,7,12,672,310,46.67,2.06,957.297,71.297,2576.024,2479.16
5,7,13,659,302,46.46,1.76,909.504,71.033,2450.373,2358.46
5,7,14,614,287,45.61,1.59,787.01,67.751,2157.591,2076.691
5,7,15,553,250,44.2,1.47,607.87,61.994,1708.738,1643.304
5,7,16,422,215,42.12,1.42,395.252,54.033,1133.109,1084.997
5,7,17,234,150,39.61,1.45,185.353,45.085,532.307,499.264
5,7,18,19,43,36.62,1.73,36.22,37.016,117.559,93.123
5,7,19,0,0,35.52,2.25,0.0,35.52,0.0,0.0
5,7,20,0,0,34.84,2.65,0.0,34.84,0.0,0.0
5,7,21,0,0,34.15,2.76,0.0,34.15,0.0,0.0
5,7,22,0,0,33.52,2.61,0.0,33.52,0.0,0.0
5,7,23,0,0,32.97,2.36,0.0,32.97,0.0,0.0
5,8,0,0,0,32.73,2.23,0.0,32.73,0.0,0.0
5,8,1,0,0,32.31,2.22,0.0,32.31,0.0,0.0
5,8,2,0,0,31.72,2.33,0.0,31.72,0.0,0.0
5,8,3,0,0,30.99,2.56,0.0,30.99,0.0,0.0
5,8,4,0,0,30.04,2.74,0.0,30.04,0.0,0.0
5,8,5,0,0,29.83,2.82,0.0,29.83,0.0,0.0
5,8,6,6,58,31.7,2.61,50.793,31.666,168.743,143.324
5,8,7,46,172,34.29,2.23,166.329,37.438,530.295,497.297
5,8,8,95,271,35.89,2.56,296.382,42.388,928.241,885.613
5,8,9,486,306,36.58,2.86,636.683,50.913,1909.957,1837.803
5,8,10,495,354,38.5,2.96,767.395,56.29,2247.992,2163.77
5,8,11,104,401,41.09,2.79,484.622,53.194,1446.004,1388.827
5,8,12,253,461,42.06,2.31,695.343,59.106,2008.332,1932.766
